,tiempo_maximo,intensidad_maxima,tiempo_minimo,intensidad_minima,tiempo_valle,intensidad_valle,sparks_amplitud,TTP,sparks_tiempo_pico50,sparks_tiempo_pico50_2,sp_tau,full_width,TTP50,FDHM,fullWidth,(ΔF/F0)/ΔTmax,fullDuration,width,high,flag
1,18.0,18.95,2.0,15.5,20.0,15.6,0.22258064516129028,16.0,17.14639097002328,,10.281031097121444,11.0,15.14639097002328,,11.0,0.013911290322580644,18.0,30.0,20.0,1.0
2,1.0,6.4444444444444455,0.0,5.5555555555555545,2.0,5.777777777777778,0.16000000000000042,1.0,0.518535497117113,,9.157568533691496,2.0,0.518535497117113,,2.0,0.16000000000000042,2.0,9.0,9.0,2.0
0,4.0,6.777777777777778,0.0,6.111111111111112,5.0,6.5555555555555545,0.10909090909090914,4.0,2.7007272664642445,,29.997222016431127,2.0,2.7007272664642445,,2.0,0.027272727272727285,5.0,8.0,9.0,2.0
1,,,,,,,,,,,,,,,,,,15.0,20.0,1.0
0,3.0,19.615384615384613,1.0,15.692307692307693,12.0,16.846153846153847,0.25000000000000017,2.0,1.9918948914258257,,154.15003403608856,11.0,0.9918948914258257,,11.0,0.12500000000000008,11.0,14.0,13.0,1.0
1,9.0,6.117647058823528,8.0,5.5882352941176485,10.0,5.352941176470588,0.09473684210526297,1.0,8.511310390749507,,7.488875689418591,2.0,0.5113103907495073,,2.0,0.09473684210526297,2.0,16.0,17.0,1.0
2,6.0,6.066666666666666,5.0,5.666666666666668,7.0,5.7333333333333325,0.07058823529411755,1.0,5.508524379006908,,17.69529089979117,7.0,0.5085243790069081,,7.0,0.07058823529411755,2.0,15.0,15.0,1.0
3,7.0,6.3,6.0,5.599999999999999,1.0,5.900000000000001,0.12500000000000022,1.0,6.514714376977844,20.740710106629745,,-7.0,0.5147143769778442,,-7.0,0.12500000000000022,-5.0,9.0,10.0,1.0
4,10.0,18.32,2.0,15.52,17.0,14.04,0.18041237113402053,8.0,8.058647222649835,,39.404282493137295,13.0,6.058647222649835,,13.0,0.02255154639175257,15.0,21.0,25.0,1.0
0,5.0,6.083333333333332,3.0,4.75,13.0,4.583333333333333,0.28070175438596484,2.0,4.302101732793966,,46.05817818650707,4.0,1.3021017327939672,,4.0,0.14035087719298242,10.0,16.0,12.0,1.0
0,14.0,6.117647058823528,13.0,5.8235294117647065,15.0,5.647058823529411,0.05050505050505048,1.0,13.50615825824651,,12.493330486502535,14.0,0.5061582582465096,,14.0,0.05050505050505048,2.0,24.0,34.0,1.0
1,10.0,20.076923076923077,2.0,15.769230769230768,11.0,17.846153846153847,0.27317073170731715,8.0,5.385810180136287,,8.490187015703777,7.0,3.3858101801362874,,7.0,0.034146341463414644,9.0,15.0,13.0,1.0
2,8.0,6.7,3.0,5.7,9.0,6.099999999999999,0.17543859649122806,5.0,6.127370646932597,,10.658849583753812,3.0,3.127370646932598,,3.0,0.03508771929824561,6.0,11.0,10.0,1.0
3,6.0,6.045454545454546,5.0,5.8181818181818175,7.0,5.636363636363638,0.0390625000000002,1.0,5.5047895650198795,,14.271939291940221,-1.0,0.5047895650198804,,-1.0,0.0390625000000002,2.0,15.0,22.0,1.0
4,18.0,6.290322580645161,5.0,5.419354838709676,19.0,5.870967741935483,0.16071428571428575,13.0,12.84110700185128,,14.494251050112274,22.0,7.841107001851281,,22.0,0.012362637362637366,14.0,21.0,31.0,1.0
5,8.0,6.333333333333332,7.0,5.777777777777778,10.0,5.777777777777778,0.09615384615384613,1.0,7.511471915651582,,21.78470089083628,3.0,0.5114719156515823,,3.0,0.09615384615384613,3.0,12.0,9.0,1.0
6,13.0,5.897435897435898,7.0,5.628205128205129,7.0,5.628205128205129,0.04783599088838268,6.0,10.301064734812783,10.301064734812783,,6.0,3.301064734812781,,6.0,0.00797266514806378,0.0,21.0,78.0,1.0
0,7.0,5.875,6.0,5.125,2.0,5.5,0.14634146341463414,1.0,6.517058689984117,13.970037700306252,,1.0,0.5170586899841174,,1.0,0.14634146341463414,-4.0,10.0,8.0,2.0
1,5.0,16.857142857142858,1.0,14.333333333333336,16.0,13.666666666666664,0.1760797342192691,4.0,2.8959028369749413,,70.38032570156844,14.0,1.8959028369749409,,14.0,0.044019933554817266,15.0,18.0,21.0,1.0
2,8.0,6.3125,1.0,5.5,9.0,5.625,0.14772727272727273,7.0,7.952825459516952,,8.672211073436653,5.0,6.952825459516952,,5.0,0.021103896103896104,8.0,11.0,16.0,2.0
3,11.0,6.2857142857142865,2.0,5.214285714285714,12.0,5.5,0.20547945205479445,9.0,5.701397903907592,,7.488875689418617,2.0,3.701397903907592,,2.0,0.02283105022831049,10.0,16.0,14.0,1.0
4,2.0,6.0,1.0,5.526315789473684,4.0,5.947368421052633,0.08571428571428574,1.0,1.5102768667888111,,226.99853156361957,4.0,0.5102768667888111,,4.0,0.08571428571428574,3.0,9.0,19.0,2.0
5,11.0,17.153846153846153,4.0,13.923076923076925,7.0,14.0,0.2320441988950274,7.0,8.932111272933671,9.485438656195038,,2.0,4.932111272933671,,2.0,0.0331491712707182,3.0,14.0,13.0,1.0
6,11.0,5.9444444444444455,1.0,5.277777777777779,10.0,5.5555555555555545,0.12631578947368444,10.0,5.634431437231081,10.508455718423749,,4.0,4.634431437231081,,4.0,0.012631578947368443,9.0,16.0,18.0,1.0
0,12.0,19.363636363636363,4.0,13.090909090909092,13.0,18.454545454545453,0.4791666666666666,8.0,8.8155646122076,,20.795992972198214,7.0,4.815564612207599,,7.0,0.05989583333333332,9.0,15.0,11.0,2.0
1,7.0,8.2,2.0,6.3,9.0,6.400000000000001,0.3015873015873015,5.0,4.169261117029221,,8.069847307554411,3.0,2.16926111702922,,3.0,0.0603174603174603,7.0,14.0,20.0,1.0
2,20.0,8.0,14.0,5.866666666666666,6.0,7.2,0.36363636363636376,6.0,17.6755391467519,51.66755615350145,,3.0,3.6755391467518974,,3.0,0.06060606060606062,-8.0,22.0,15.0,2.0
3,4.0,21.181818181818183,2.0,17.727272727272727,6.0,16.272727272727273,0.19487179487179504,2.0,3.2829818596183507,,7.585738346487203,3.0,1.2829818596183509,,3.0,0.0974358974358975,4.0,8.0,11.0,2.0
4,6.0,6.066666666666666,3.0,5.599999999999999,9.0,5.400000000000001,0.08333333333333354,3.0,4.12937243451392,,31.712858700711646,4.0,1.12937243451392,,4.0,0.027777777777777846,6.0,15.0,15.0,2.0
5,7.0,9.75,1.0,6.666666666666668,13.0,5.916666666666668,0.4624999999999999,6.0,4.5607455129467045,,20.486426758826408,5.0,3.5607455129467045,,5.0,0.07708333333333332,12.0,17.0,12.0,1.0
6,,,,,,,,,,,,,,,,,,7.0,8.0,2.0
7,12.0,19.5,2.0,14.357142857142856,11.0,16.142857142857142,0.35820895522388074,10.0,7.736500045192792,11.52358205526577,,7.0,5.736500045192792,,7.0,0.03582089552238808,9.0,14.0,14.0,2.0
8,4.0,23.375,1.0,16.125,6.0,17.5,0.4496124031007752,3.0,2.643120363773897,,6.909269682473796,6.0,1.643120363773897,,6.0,0.14987080103359174,5.0,8.0,8.0,2.0
9,11.0,9.0,1.0,6.689655172413793,12.0,7.758620689655173,0.3453608247422681,10.0,9.417412568245533,,6.7376362047900225,8.0,8.417412568245531,,8.0,0.03453608247422681,11.0,13.0,29.0,2.0
10,7.0,7.8,6.0,5.8,8.0,6.400000000000001,0.3448275862068966,1.0,6.536898575409109,,5.054953835468571,4.0,0.5368985754091087,,4.0,0.3448275862068966,2.0,11.0,10.0,2.0
11,4.0,16.0,1.0,5.857142857142858,5.0,14.714285714285715,1.7317073170731707,3.0,2.593836415772451,,11.937464437172265,2.0,1.5938364157724512,,2.0,0.5772357723577236,4.0,8.0,7.0,2.0
12,5.0,6.2857142857142865,2.0,5.5,6.0,5.7857142857142865,0.14285714285714282,3.0,3.637082574610989,,12.064522057243714,7.0,1.6370825746109885,,7.0,0.04761904761904761,4.0,15.0,14.0,2.0
13,17.0,19.69230769230769,3.0,13.307692307692307,21.0,16.384615384615387,0.4797687861271676,14.0,9.741294564402986,,23.4941462297038,3.0,6.7412945644029865,,3.0,0.0342691990090834,18.0,28.0,13.0,1.0
14,4.0,22.875,3.0,17.375,5.0,19.5,0.31654676258992803,1.0,3.534268739070287,,6.264480911748568,5.0,0.5342687390702872,,5.0,0.31654676258992803,2.0,6.0,8.0,2.0
0,14.0,5.538461538461537,13.0,4.615384615384615,15.0,4.769230769230768,0.19999999999999987,1.0,13.522758698863225,,6.687543663435241,3.0,0.5227586988632247,,3.0,0.19999999999999987,2.0,19.0,13.0,1.0
1,2.0,35.57142857142857,1.0,33.142857142857146,6.0,26.57142857142857,0.07327586206896536,1.0,1.5088375994110206,,14.933539307376785,4.0,0.5088375994110206,,4.0,0.07327586206896536,5.0,9.0,7.0,1.0
2,1.0,5.8,0.0,5.1,2.0,4.8,0.13725490196078435,1.0,0.5160661029544878,,5.284239238171762,-2.0,0.5160661029544878,,-2.0,0.13725490196078435,2.0,10.0,10.0,1.0
3,10.0,5.25,6.0,4.5,12.0,4.5625,0.16666666666666666,4.0,7.271655781144638,,14.24934205691701,10.0,1.2716557811446378,,10.0,0.04166666666666666,6.0,14.0,16.0,1.0
4,12.0,33.769230769230774,2.0,5.9230769230769225,15.0,27.76923076923077,4.7012987012986995,10.0,7.500365862923207,,15.363184202273269,8.0,5.500365862923207,,8.0,0.4701298701298701,13.0,16.0,13.0,1.0
5,8.0,33.0,3.0,28.88888888888889,9.0,31.11111111111111,0.1423076923076923,5.0,5.750657394001268,,16.965676641717018,6.0,2.750657394001266,,6.0,0.02846153846153846,6.0,10.0,9.0,1.0
6,11.0,34.78947368421053,8.0,30.947368421052627,12.0,29.157894736842106,0.12414965986394567,3.0,9.058168029306772,,5.662861973231071,11.0,1.058168029306774,,11.0,0.04138321995464856,4.0,13.0,19.0,1.0
0,4.0,20.555555555555557,1.0,18.666666666666668,6.0,18.444444444444443,0.1011904761904762,3.0,1.8854589744464736,,18.455626405179782,5.0,0.8854589744464738,,5.0,0.03373015873015873,5.0,8.0,9.0,1.0
1,10.0,21.25,1.0,17.3,11.0,20.4,0.2283236994219653,9.0,4.773510912702383,,24.49659826160177,4.0,3.7735109127023834,,4.0,0.025369299935773918,10.0,13.0,20.0,1.0
2,3.0,22.454545454545453,2.0,20.09090909090909,7.0,18.727272727272727,0.1176470588235294,1.0,2.5138960436890887,,41.40327582593314,5.0,0.5138960436890887,,5.0,0.1176470588235294,5.0,11.0,11.0,1.0
3,5.0,22.899999999999995,1.0,17.6,6.0,17.9,0.3011363636363633,4.0,3.1637361729616917,,4.059492714761748,8.0,2.1637361729616917,,8.0,0.07528409090909081,5.0,15.0,10.0,1.0
4,5.0,25.09090909090909,4.0,21.72727272727273,8.0,20.181818181818183,0.15481171548117134,1.0,4.517976653943361,,18.835472945864755,4.0,0.5179766539433608,,4.0,0.15481171548117134,4.0,11.0,11.0,1.0
5,12.0,19.777777777777782,8.0,16.333333333333332,13.0,18.88888888888889,0.21088435374149672,4.0,10.559223905703382,,21.74616804228065,7.0,2.559223905703382,,7.0,0.05272108843537418,5.0,14.0,18.0,1.0
6,7.0,24.26315789473684,5.0,21.78947368421053,8.0,22.52631578947368,0.1135265700483088,2.0,5.982587356727432,,13.463507968109932,15.0,0.9825873567274312,,15.0,0.0567632850241544,3.0,14.0,19.0,1.0
7,8.0,23.5,7.0,18.6,10.0,16.5,0.26344086021505364,1.0,7.529163500730622,,5.6554681947848975,8.0,0.5291635007306228,,8.0,0.26344086021505364,3.0,13.0,10.0,1.0
8,4.0,22.66666666666667,3.0,20.11111111111111,11.0,19.11111111111111,0.12707182320441998,1.0,3.51494396338536,,86.69450403326428,7.0,0.5149439633853596,,7.0,0.12707182320441998,8.0,14.0,18.0,1.0
9,7.0,6.8,1.0,6.3,3.0,6.2,0.07936507936507936,6.0,7.472585699307183,5.965841079995616,,4.0,6.472585699307183,,4.0,0.013227513227513229,2.0,12.0,10.0,1.0
10,14.0,22.470588235294123,11.0,17.588235294117652,15.0,20.47058823529412,0.277591973244147,3.0,12.460117640890735,,10.727527065053431,10.0,1.4601176408907346,,10.0,0.092530657748049,4.0,16.0,17.0,1.0
11,9.0,23.75,1.0,19.0625,10.0,21.75,0.2459016393442623,8.0,5.6348498836175525,,11.367670214228644,10.0,4.6348498836175525,,10.0,0.030737704918032783,9.0,11.0,16.0,1.0
12,7.0,22.2,3.0,17.8,8.0,19.5,0.24719101123595494,4.0,5.377500273506102,,7.711418764492795,5.0,2.3775002735061017,,5.0,0.061797752808988735,5.0,9.0,10.0,1.0
13,17.0,19.391304347826086,16.0,16.043478260869566,18.0,18.695652173913047,0.20867208672086707,1.0,16.52365491797993,,27.37195558911226,11.0,0.5236549179799289,,11.0,0.20867208672086707,2.0,21.0,23.0,1.0
14,8.0,21.0,3.0,17.916666666666668,9.0,16.75,0.17209302325581388,5.0,6.346402887623918,,4.422348828072745,8.0,3.3464028876239182,,8.0,0.034418604651162775,6.0,12.0,12.0,1.0
0,7.0,6.357142857142858,4.0,5.571428571428572,8.0,5.571428571428572,0.14102564102564086,3.0,5.449925440131833,,7.5799183168104065,3.0,1.4499254401318318,,3.0,0.04700854700854695,4.0,11.0,14.0,1.0
1,7.0,6.1923076923076925,6.0,5.6923076923076925,8.0,5.6923076923076925,0.08783783783783783,1.0,6.5105209046440375,,11.877600205734275,11.0,0.5105209046440384,,11.0,0.08783783783783783,2.0,16.0,26.0,1.0
2,4.0,6.352941176470589,3.0,5.8235294117647065,10.0,5.764705882352941,0.0909090909090909,1.0,3.5108729928056737,,111.51748302168312,4.0,0.5108729928056737,,4.0,0.0909090909090909,7.0,12.0,17.0,1.0
3,15.0,6.071428571428572,3.0,5.428571428571428,13.0,5.571428571428572,0.1184210526315792,12.0,-4.998828740305552,13.966874959484615,,11.0,-7.9988287403055525,,11.0,0.0098684210526316,10.0,17.0,14.0,1.0
4,4.0,6.150000000000001,1.0,5.849999999999999,5.0,5.75,0.05128205128205172,3.0,2.073293737453348,,14.869396070165589,6.0,1.0732937374533478,,6.0,0.017094017094017238,4.0,16.0,20.0,1.0
5,7.0,6.212121212121213,6.0,5.787878787878787,13.0,5.727272727272728,0.07329842931937168,1.0,6.508840226055187,,166.21603175108905,23.0,0.5088402260551863,,23.0,0.07329842931937168,7.0,16.0,33.0,1.0
6,4.0,6.117647058823528,3.0,5.8235294117647065,8.0,5.647058823529411,0.05050505050505048,1.0,3.5061582582465247,,66.6510794259186,5.0,0.5061582582465247,,5.0,0.05050505050505048,5.0,13.0,17.0,1.0
7,4.0,6.0,3.0,5.875,5.0,5.5,0.02127659574468085,1.0,3.50263162754785,,11.492749966698995,6.0,0.5026316275478506,,6.0,0.02127659574468085,2.0,12.0,16.0,1.0
0,3.0,21.818181818181817,1.0,19.727272727272727,6.0,19.63636363636364,0.1059907834101382,2.0,2.002318477312968,,30.81130726262321,6.0,1.002318477312968,,6.0,0.0529953917050691,5.0,9.0,11.0,2.0
1,10.0,23.83333333333333,2.0,15.958333333333336,14.0,18.20833333333333,0.4934725848563967,8.0,5.444722156263476,,15.364637662744267,16.0,3.444722156263476,,16.0,0.06168407310704959,12.0,24.0,24.0,1.0
2,13.0,23.66666666666667,12.0,20.142857142857142,14.0,21.952380952380953,0.17494089834515375,1.0,12.5201304444332,,13.299290147333007,10.0,0.5201304444331996,,10.0,0.17494089834515375,2.0,15.0,21.0,1.0
3,10.0,22.884615384615387,1.0,19.153846153846157,17.0,19.153846153846157,0.1947791164658634,9.0,8.193965490726391,,54.70966407854982,4.0,7.193965490726392,,4.0,0.0216421240517626,16.0,19.0,26.0,1.0
4,10.0,6.866666666666666,6.0,6.2,11.0,6.466666666666666,0.10752688172043,4.0,9.043490481201527,,16.661665466100633,14.0,3.0434904812015287,,14.0,0.026881720430107503,5.0,18.0,15.0,1.0
5,9.0,24.100000000000005,2.0,15.300000000000002,10.0,21.2,0.5751633986928105,7.0,4.407900792473886,,7.799663531988622,6.0,2.4079007924738867,,6.0,0.08216619981325865,8.0,11.0,10.0,1.0
6,10.0,6.705882352941178,9.0,6.1764705882352935,1.0,6.235294117647059,0.08571428571428569,1.0,9.510276866788825,3.935357194352211,,3.0,0.5102768667888249,,3.0,0.08571428571428569,-8.0,13.0,17.0,1.0
7,4.0,22.2,3.0,20.666666666666668,9.0,20.2,0.07419354838709667,1.0,3.5089443653214376,,68.29884959688762,5.0,0.5089443653214376,,5.0,0.07419354838709667,6.0,12.0,15.0,1.0
8,8.0,6.809523809523809,6.0,6.333333333333332,14.0,6.095238095238094,0.07518796992481205,2.0,7.351453241407869,,82.38248316945024,0.0,1.3514532414078693,,0.0,0.037593984962406034,8.0,15.0,21.0,1.0
0,6.0,22.69230769230769,1.0,16.23076923076923,7.0,19.46153846153846,0.3981042654028437,5.0,3.929020728573847,,6.51101573045983,11.0,2.9290207285738465,,11.0,0.07962085308056874,6.0,12.0,13.0,1.0
1,10.0,27.85294117647059,2.0,23.64705882352941,16.0,24.029411764705888,0.17786069651741315,8.0,6.412169337089487,,75.48297071218013,18.0,4.412169337089487,,18.0,0.022232587064676644,14.0,22.0,34.0,2.0
2,18.0,28.59375,12.0,22.59375,21.0,24.03125,0.2655601659751037,6.0,16.09104761535202,,17.230234693946404,15.0,4.091047615352021,,15.0,0.044260027662517284,9.0,22.0,32.0,1.0
3,20.0,6.115384615384616,3.0,5.6923076923076925,22.0,5.769230769230768,0.07432432432432437,17.0,18.355313486026173,,34.32362239815299,3.0,15.355313486026173,,3.0,0.004372019077901433,19.0,24.0,26.0,1.0
4,10.0,27.965517241379317,3.0,22.53448275862069,11.0,23.98275862068965,0.2410099464422344,7.0,6.465474546275535,,6.508846968727058,16.0,3.4654745462755345,,16.0,0.034429992348890624,8.0,12.0,58.0,2.0
5,13.0,6.153846153846153,12.0,5.884615384615384,6.0,5.961538461538463,0.04575163398692825,1.0,12.505591520490535,62.86738124679018,,12.0,0.5055915204905368,,12.0,0.04575163398692825,-6.0,15.0,26.0,1.0
6,9.0,27.3625730994152,1.0,23.13450292397661,12.0,23.66666666666667,0.18276036400404447,8.0,4.773394846791028,,23.498825415164124,60.0,3.773394846791029,,60.0,0.02284504550050556,11.0,22.0,171.0,2.0
0,2.0,6.133333333333334,1.0,5.8,3.0,5.7333333333333325,0.0574712643678162,1.0,1.5069841486668347,,14.827713652588965,4.0,0.5069841486668347,,4.0,0.0574712643678162,2.0,14.0,15.0,1.0
1,5.0,6.137931034482759,4.0,5.793103448275862,6.0,5.896551724137932,0.059523809523809576,1.0,4.507226439831439,,24.925228185443768,25.0,0.5072264398314381,,25.0,0.059523809523809576,2.0,13.0,29.0,1.0
2,18.0,6.083333333333332,6.0,5.75,19.0,5.791666666666668,0.057971014492753575,12.0,18.976288181006698,,20.353048631151058,7.0,12.976288181006698,,7.0,0.0048309178743961316,13.0,22.0,24.0,1.0
3,6.0,6.0,5.0,5.6923076923076925,7.0,5.846153846153847,0.054054054054054015,1.0,5.506579706956887,,38.497835400475616,5.0,0.5065797069568879,,5.0,0.054054054054054015,2.0,9.0,13.0,1.0
4,4.0,6.0555555555555545,3.0,5.888888888888888,5.0,5.833333333333332,0.028301886792452574,1.0,3.5034884853008923,,26.74688444491003,15.0,0.5034884853008923,,15.0,0.028301886792452574,2.0,10.0,18.0,1.0
5,11.0,6.3125,5.0,5.625,12.0,5.8125,0.12222222222222222,6.0,8.102996665378544,,12.118124028378654,4.0,3.1029966653785443,,4.0,0.02037037037037037,7.0,14.0,16.0,1.0
6,10.0,6.0,5.0,5.6875,0.0,5.8125,0.054945054945054944,5.0,7.159488552874912,13.60105941446132,,4.0,2.1594885528749126,,4.0,0.010989010989010988,-5.0,12.0,16.0,1.0
7,2.0,6.55,1.0,5.849999999999999,9.0,5.75,0.11965811965811987,1.0,1.5141204101923316,,143.43750749792758,5.0,0.514120410192332,,5.0,0.11965811965811987,8.0,26.0,20.0,1.0
8,5.0,6.181818181818183,4.0,5.8181818181818175,2.0,5.636363636363638,0.06250000000000026,1.0,4.507576917509327,3.9173307311853565,,2.0,0.5075769175093265,,2.0,0.06250000000000026,-2.0,7.0,11.0,1.0
9,5.0,6.0,2.0,5.125,6.0,5.75,0.17073170731707318,3.0,2.9548826630767286,,23.496453472528767,2.0,0.9548826630767286,,2.0,0.05691056910569106,4.0,8.0,8.0,1.0
10,5.0,6.153846153846153,4.0,5.6923076923076925,7.0,5.769230769230768,0.0810810810810811,1.0,4.509742725712455,,30.98924432645057,8.0,0.5097427257124547,,8.0,0.0810810810810811,3.0,9.0,13.0,1.0
11,4.0,6.375,1.0,5.875,5.0,5.875,0.0851063829787234,3.0,3.2138935408649254,,12.243194254099114,3.0,2.2138935408649254,,3.0,0.02836879432624113,4.0,8.0,8.0,2.0
12,6.0,6.2666666666666675,5.0,5.866666666666666,8.0,5.8,0.06818181818181825,1.0,5.508243251891294,,25.84424636703769,12.0,0.5082432518912938,,12.0,0.06818181818181825,3.0,10.0,15.0,1.0
13,12.0,6.083333333333332,9.0,5.666666666666668,13.0,5.666666666666668,0.07352941176470577,3.0,10.306995567990514,,14.09408785136182,8.0,1.306995567990514,,8.0,0.02450980392156859,4.0,15.0,12.0,1.0
14,9.0,6.400000000000001,1.0,5.666666666666668,10.0,5.666666666666668,0.1294117647058825,8.0,9.12820155174784,,8.217133818404879,5.0,8.128201551747841,,5.0,0.016176470588235313,9.0,13.0,15.0,1.0
15,4.0,6.2,3.0,5.866666666666666,6.0,5.666666666666668,0.05681818181818193,1.0,3.506906956001799,,22.23501064834136,5.0,0.5069069560017989,,5.0,0.05681818181818193,3.0,11.0,15.0,1.0
16,3.0,6.357142857142858,1.0,5.7857142857142865,4.0,5.7857142857142865,0.09876543209876537,2.0,2.3568714385278504,,10.617152225661881,7.0,1.3568714385278502,,7.0,0.049382716049382686,3.0,11.0,14.0,1.0
17,9.0,6.125,1.0,5.875,6.0,6.0,0.0425531914893617,8.0,4.504787512297999,7.504295608738882,,2.0,3.5047875122979986,,2.0,0.0053191489361702135,5.0,12.0,16.0,1.0
18,10.0,6.25,1.0,5.833333333333332,12.0,5.75,0.07142857142857148,9.0,13.466722633292886,,23.98610467521585,2.0,12.466722633292886,,2.0,0.007936507936507943,11.0,16.0,12.0,1.0
19,9.0,6.099999999999999,2.0,5.5,8.0,5.900000000000001,0.10909090909090886,7.0,4.783992634453543,8.50416685959292,,6.0,2.7839926344535426,,6.0,0.015584415584415553,6.0,11.0,10.0,1.0
20,5.0,6.2,2.0,5.900000000000001,6.0,5.5,0.05084745762711845,3.0,4.144390628417533,,8.347161811101117,3.0,2.1443906284175327,,3.0,0.01694915254237282,4.0,8.0,10.0,1.0
21,18.0,6.0769230769230775,17.0,5.717948717948718,19.0,5.7435897435897445,0.0627802690582959,1.0,17.507609870785565,,17.72606830600581,17.0,0.507609870785565,,17.0,0.0627802690582959,2.0,22.0,39.0,1.0
22,15.0,6.125,1.0,5.875,17.0,5.90625,0.0425531914893617,14.0,10.385696164152533,,54.99393885957871,10.0,9.385696164152533,,10.0,0.00303951367781155,16.0,19.0,32.0,1.0
23,3.0,6.583333333333332,1.0,5.833333333333332,4.0,5.75,0.1285714285714286,2.0,2.1322547754249244,,7.388724996017406,1.0,1.1322547754249241,,1.0,0.0642857142857143,3.0,8.0,12.0,1.0
24,11.0,6.153846153846153,3.0,5.769230769230768,12.0,5.884615384615384,0.06666666666666674,8.0,6.480900600073853,,22.35341499033062,10.0,3.480900600073852,,10.0,0.008333333333333342,9.0,15.0,26.0,1.0
25,3.0,6.2727272727272725,2.0,5.8181818181818175,7.0,5.636363636363638,0.0781250000000001,1.0,2.5094007115298607,,59.2333531972375,5.0,0.5094007115298607,,5.0,0.0781250000000001,5.0,10.0,11.0,1.0
26,2.0,6.181818181818183,1.0,5.909090909090909,5.0,5.727272727272728,0.04615384615384626,1.0,1.5056395760447774,,43.64545401241557,-4.0,0.5056395760447774,,-4.0,0.04615384615384626,4.0,8.0,11.0,1.0
0,9.0,7.2105263157894735,8.0,6.526315789473684,10.0,6.7368421052631575,0.10483870967741933,1.0,8.5124572619462,,14.716560102776565,8.0,0.5124572619461993,,8.0,0.10483870967741933,2.0,19.0,19.0,1.0
1,16.0,7.1764705882352935,15.0,6.647058823529411,17.0,6.588235294117648,0.07964601769911503,1.0,15.509576810210431,,11.69287402082997,5.0,0.5095768102104294,,5.0,0.07964601769911503,2.0,24.0,17.0,1.0
2,7.0,7.263157894736842,5.0,6.63157894736842,8.0,6.7368421052631575,0.09523809523809526,2.0,5.850469356611128,,13.293731972673493,2.0,0.8504693566111277,,2.0,0.04761904761904763,3.0,12.0,19.0,2.0
3,15.0,7.111111111111112,14.0,6.388888888888888,16.0,6.5,0.11304347826086945,1.0,14.513380873828712,,11.128876616402032,7.0,0.5133808738287104,,7.0,0.11304347826086945,2.0,20.0,18.0,1.0
4,14.0,6.9375,3.0,6.46875,5.0,6.71875,0.07246376811594203,11.0,7.028092787806418,19.12263233329372,,5.0,4.0280927878064166,,5.0,0.006587615283267457,2.0,16.0,32.0,1.0
0,,,,,,,,,,,,,,,,,,20.0,15.0,2.0
1,8.0,6.3,7.0,5.2,9.0,5.400000000000001,0.21153846153846145,1.0,7.523949664808541,,6.487159194630874,2.0,0.5239496648085398,,2.0,0.21153846153846145,2.0,11.0,10.0,2.0
2,8.0,5.666666666666668,3.0,5.333333333333333,3.0,5.333333333333333,0.06250000000000011,5.0,5.860562487480428,5.860562487480428,,0.0,2.8605624874804287,,0.0,0.012500000000000022,0.0,13.0,9.0,2.0
3,4.0,5.642857142857142,3.0,5.357142857142857,0.0,5.5,0.05333333333333348,1.0,3.5064942368642034,8.529278648131916,,-5.0,0.5064942368642029,,-5.0,0.05333333333333348,-3.0,8.0,14.0,2.0
4,2.0,17.928571428571427,0.0,15.571428571428573,14.0,13.642857142857144,0.15137614678899075,2.0,1.094595878500658,,66.49367919675528,6.0,1.094595878500658,,6.0,0.07568807339449538,14.0,16.0,14.0,1.0
5,16.0,5.678571428571428,4.0,5.4642857142857135,4.0,5.4642857142857135,0.03921568627450967,12.0,7.6525645534080855,7.6525645534080855,,19.0,3.6525645534080846,,19.0,0.003267973856209139,0.0,20.0,28.0,2.0
6,5.0,16.875,1.0,15.125,6.0,14.375,0.11570247933884298,4.0,2.3683920462911887,,6.236643834507746,6.0,1.3683920462911892,,6.0,0.028925619834710745,5.0,8.0,16.0,2.0
7,4.0,18.0,3.0,15.909090909090908,8.0,14.818181818181818,0.13142857142857148,1.0,3.515425335874617,,27.800478051092128,4.0,0.5154253358746175,,4.0,0.13142857142857148,5.0,12.0,11.0,2.0
8,5.0,17.444444444444443,1.0,14.777777777777779,11.0,13.833333333333336,0.1804511278195487,4.0,2.844173677722312,,50.18211012648374,8.0,1.8441736777223119,,8.0,0.04511278195488717,10.0,13.0,18.0,1.0
9,6.0,14.888888888888893,2.0,12.111111111111107,7.0,14.111111111111107,0.229357798165138,4.0,3.4822872508593665,,18.638386297892016,2.0,1.482287250859367,,2.0,0.0573394495412845,5.0,9.0,9.0,2.0
10,1.0,17.0,0.0,14.888888888888893,6.0,13.0,0.14179104477611926,1.0,0.51656263681663,,35.303187313491506,6.0,0.51656263681663,,6.0,0.14179104477611926,6.0,13.0,9.0,2.0
11,3.0,5.625,0.0,5.125,2.0,5.375,0.0975609756097561,3.0,1.0370503425264823,2.5056823074370147,,3.0,1.0370503425264823,,3.0,0.032520325203252036,2.0,8.0,8.0,2.0
12,6.0,6.0,5.0,5.230769230769232,7.0,5.846153846153847,0.14705882352941174,1.0,5.517136705513816,,38.497835400475616,7.0,0.5171367055138152,,7.0,0.14705882352941174,2.0,10.0,13.0,2.0
